permit_number,permit_type,status,issued_date,parcel_number,address,valuation,fee,owner_name,contractor_name
25-ENER0200," BLD Energy","BLD LOC",12/05/2025,9704406026,"721 N Hillcrest Dr, Fort Collins, CO 80521","16,000.00",$500.00,,
25-ENER0163," BLD Energy","BLD Issued",12/02/2025,3029108020,"47 Little Papoose Way, Red Feather Lakes, CO 80545","15,427.00",$553.00,,
25-ENER0205," BLD Energy","BLD Issued",12/30/2025,9525206002,"2005 S Cleveland Ave, Loveland, CO 80537","35,000.00",$500.00,,
25-ENER0162," BLD Energy","BLD LOC",12/03/2025,9836121026,"717 Knollwood Cir, Fort Collins, CO 80524","32,800.00",$500.00,,
25-ENER0158," BLD Energy","BLD LOC",12/05/2025,9535205002,"1305 35th St SW, Loveland, CO 80537","35,410.00",$500.00,,
25-ENER0182," BLD Energy","BLD LOC",12/02/2025,9829414017,"3418 Settlers Rd, Laporte, CO 80535","30,960.00",$500.00,,
25-ENER0199," BLD Energy","BLD LOC",12/02/2025,9733329012,"4243 Rockview Ct, Fort Collins, CO 80526","21,386.80",$500.00,,
25-ENER0181," BLD Energy","BLD LOC",12/02/2025,9829414017,"3418 Settlers Rd, Laporte, CO 80535","66,141.00",$500.00,,
25-ENER0189," BLD Energy","BLD Issued",12/11/2025,3536208031,"1233 Prosper Ln, Estes Park, CO 80517","67,177.00",$500.00,,
25-ENER0198," BLD Energy","BLD LOC",12/05/2025,9407000019,"4660 Getaway Dr, Berthoud, CO 80513","17,500.00",$500.00,,
25-ENER0195," BLD Energy","BLD LOC",12/04/2025,9732206009,"3519 Horsetooth Cliffs Way, Fort Collins, CO 80526","50,188.00",$553.00,,
25-ENER0197," BLD Energy","BLD LOC",12/30/2025,3535405042,"1450 Meadow Ln, Estes Park, CO 80517","28,778.00",$500.00,,
25-ENER0194," BLD Energy","BLD Issued",12/03/2025,3410115008,"3265 Eiger Trl, Estes Park, CO 80517","10,983.00",$404.10,,
25-ENER0196," BLD Energy","BLD Issued",12/10/2025,8710414024,"284 Sierra Vista Dr, Fort Collins, CO 80524","15,000.00",$500.00,,
25-MISC2850," BLD Miscellaneous","BLD Issued",12/03/2025,2531318011,"1421 Prospect Mountain Rd, Estes Park, CO 80517","18,675.37",$474.64,,
25-MISC2983," BLD Miscellaneous","BLD Issued",12/18/2025,9435205013,"951 Glenview Dr, Berthoud, CO 80513",500.00,$62.17,,
25-MISC2847," BLD Miscellaneous","BLD Issued",12/02/2025,8711200002,"532 Desert Eagle Dr, Fort Collins, CO 80524","2,000.00",$144.00,,
25-MISC3002," BLD Miscellaneous","BLD LOC",12/23/2025,1428406014,"994 Easton Rd, Lyons, CO 80540","2,500.00",$173.00,,
25-MISC2832," BLD Miscellaneous","BLD LOC",12/01/2025,0412000055,"5322 Getaway Dr, Berthoud, CO 80513","6,950.00",$225.00,,
25-MISC2918," BLD Miscellaneous","BLD Issued",12/09/2025,8707405015,"316 Commerce Dr, Fort Collins, CO 80524","15,000.00",$318.00,,
25-MISC2875," BLD Miscellaneous","BLD Issued",12/15/2025,9818000043,"4801 N County Road 23e, Laporte, CO 80535",250.00,$144.00,,
25-MISC2849," BLD Miscellaneous","BLD Issued",12/03/2025,3535220019,"1125 Upper Broadview, Estes Park, CO 80517","1,000.00",$144.00,,
25-MISC2998," BLD Miscellaneous","BLD LOC",12/19/2025,8524000012,"8009 E County Road 18, Johnstown, CO 80534","9,945.78",$259.00,,
25-MISC3003," BLD Miscellaneous","BLD Issued",12/22/2025,8623109019,"5748 Sierra Dr, Fort Collins, CO 80528","12,032.40",$284.00,,
25-MISC2938," BLD Miscellaneous","BLD LOC",12/11/2025,9704406026,"721 N Hillcrest Dr, Fort Collins, CO 80521",500.00,$144.00,,
25-MISC2851," BLD Miscellaneous","BLD Issued",12/03/2025,9507105005,"6001 Becker Ln, Loveland, CO 80538","3,500.00",$185.00,,
25-MISC2867," BLD Miscellaneous","BLD LOC",12/05/2025,8618005007,"1921 Kona Dr, Fort Collins, CO 80528",0.00,$170.00,,
25-MISC2903," BLD Miscellaneous","BLD Issued",12/09/2025,3534202032,"2450 Eagle Cliff Rd 8, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2917," BLD Miscellaneous","BLD Issued",12/09/2025,3027223026,"2085 Fox Acres Dr E, Red Feather Lakes, CO 80545",0.00,$361.78,,
25-MISC2926," BLD Miscellaneous","BLD Issued",12/10/2025,9830106022,"4408 Lawrence Ln, Laporte, CO 80535","4,400.00",$248.00,,
25-MISC2901," BLD Miscellaneous","BLD Issued",12/09/2025,3534202032,"2450 Eagle Cliff Rd 6, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2864," BLD Miscellaneous","BLD LOC",12/04/2025,8818000033,"5680 N Highway 1, Fort Collins, CO 80524","4,700.00",$199.00,,
25-MISC2855," BLD Miscellaneous","BLD Issued",12/03/2025,9836128002,"911 Club View Rd, Fort Collins, CO 80524","2,100.00",$169.00,,
25-MISC2960," BLD Miscellaneous","BLD Issued",12/15/2025,9835400034,"2016 N Whitcomb St, Fort Collins, CO 80524","7,500.00",$231.00,,
25-MISC2879," BLD Miscellaneous","BLD Issued",12/08/2025,9507105005,"6001 Becker Ln, Loveland, CO 80538","1,200.00",$144.00,,
25-MISC3009," BLD Miscellaneous","BLD Issued",12/22/2025,8722105017,"1616 Carriage Rd, Fort Collins, CO 80525","3,000.00",$179.00,,
25-MISC3027," BLD Miscellaneous","BLD LOC",12/29/2025,3722106008,"407 Shawnee Ct, Bellvue, CO 80512","1,300.00",$144.00,,
25-MISC2939," BLD Miscellaneous","BLD Issued",12/11/2025,9407000018,"4480 Getaway Dr, Berthoud, CO 80513","5,000.00",$202.00,,
25-MISC2913," BLD Miscellaneous","BLD LOC",12/09/2025,1428406013,"981 Easton Rd, Lyons, CO 80540",667.00,$144.00,,
25-MISC3008," BLD Miscellaneous","BLD LOC",12/22/2025,3401305010,"2955 Broadview Ln, Estes Park, CO 80517","3,000.00",$179.00,,
25-MISC2930," BLD Miscellaneous","BLD LOC",12/11/2025,8707210001,"1326 Duff Dr, Fort Collins, CO 80524","5,000.00",$202.00,,
25-MISC2821," BLD Miscellaneous","BLD LOC",12/01/2025,9835400046,"2025 N College Ave #343, Fort Collins, CO 80524",900.00,$144.00,,
25-MISC2964," BLD Miscellaneous","BLD Issued",12/15/2025,9509400015,"3105 W Eisenhower Blvd #5, Loveland, CO 80537",500.00,,,
25-MISC2830," BLD Miscellaneous","BLD Issued",12/01/2025,2534209050,"710 Pole Hill Rd, Estes Park, CO 80517",750.00,$144.00,,
25-MISC2909," BLD Miscellaneous","BLD Issued",12/09/2025,3534202030,"2450 Eagle Cliff Rd 15, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC3024," BLD Miscellaneous","BLD LOC",12/29/2025,9508408055,"1712 Ponderosa Pl, Loveland, CO 80538",993.87,$144.00,,
25-MISC2896," BLD Miscellaneous","BLD Issued",12/09/2025,3534202050,"2450 Eagle Cliff Rd 2, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2905," BLD Miscellaneous","BLD Issued",12/09/2025,3534202023,"2450 Eagle Cliff Rd 10, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2961," BLD Miscellaneous","BLD Issued",12/15/2025,9829413009,"2909 N Overland Trl, Laporte, CO 80535","3,500.00",$185.00,,
25-MISC2831," BLD Miscellaneous","BLD LOC",12/01/2025,9434206001,"1900 Caballero St, Longmont, CO 80504","6,950.00",$225.00,,
25-MISC3026," BLD Miscellaneous","BLD LOC",12/29/2025,9709207030,"406 N Hollywood St, Fort Collins, CO 80521","2,000.00",$144.00,,
25-MISC2977," BLD Miscellaneous","BLD LOC",12/17/2025,9703300001,"1154 N Taft Hill Rd, Fort Collins, CO 80521","6,500.00",$220.00,,
25-MISC2957," BLD Miscellaneous","BLD LOC",12/15/2025,9509400015,"3105 W Eisenhower Blvd #4, Loveland, CO 80537","2,100.00",$169.00,,
25-MISC3018," BLD Miscellaneous","BLD LOC",12/23/2025,9606207003,"4801 W County Road 38e LOT 5, Fort Collins, CO 80526",0.00,$134.00,,
25-MISC2822," BLD Miscellaneous","BLD LOC",12/01/2025,9835400046,"2025 N College Ave #344, Fort Collins, CO 80524",950.00,$144.00,,
25-MISC2902," BLD Miscellaneous","BLD Issued",12/09/2025,3534202032,"2450 Eagle Cliff Rd 7, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2954," BLD Miscellaneous","BLD LOC",12/15/2025,9525206002,"2005 S Cleveland Ave, Loveland, CO 80537","3,581.40",$186.00,,
25-MISC2910," BLD Miscellaneous","BLD Issued",12/09/2025,3534202030,"2450 Eagle Cliff Rd 16, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2936," BLD Miscellaneous","BLD Issued",12/11/2025,0913005702,"69 Juniper Ridge Rd, Laporte, CO 80535","3,800.00",$188.00,,
25-MISC2994," BLD Miscellaneous","BLD LOC",12/22/2025,9417300020,"910 N County Road 23, Berthoud, CO 80513","9,000.00",$249.00,,
25-MISC2989," BLD Miscellaneous","BLD Issued",12/18/2025,0613000016,"6884 Stag Hollow Rd, Loveland, CO 80538",699.00,$144.00,,
25-MISC2935," BLD Miscellaneous","BLD LOC",12/11/2025,8526000030,"2640 S County Road 3e, Johnstown, CO 80534","6,500.00",$220.00,,
25-MISC2908," BLD Miscellaneous","BLD Issued",12/09/2025,3534202023,"2450 Eagle Cliff Rd 14, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC3007," BLD Miscellaneous","BLD LOC",12/22/2025,2623405012,"1089 Streamside Dr, Glen Haven, CO 80532",50.00,$144.00,,
25-MISC2911," BLD Miscellaneous","BLD Issued",12/09/2025,3534202030,"2450 Eagle Cliff Rd 17, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2853," BLD Miscellaneous","BLD LOC",12/03/2025,8827000009,"4625 E County Road 54, Fort Collins, CO 80524","22,000.00",$399.00,,
25-MISC2899," BLD Miscellaneous","BLD Issued",12/09/2025,3534202032,"2450 Eagle Cliff Rd 5, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2906," BLD Miscellaneous","BLD Issued",12/09/2025,3534202023,"2450 Eagle Cliff Rd 11, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2912," BLD Miscellaneous","BLD Issued",12/09/2025,3534202032,"2450 Eagle Cliff Rd 18, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2951," BLD Miscellaneous","BLD Issued",12/15/2025,9609000901,"5887 S Taft Hill Rd, Fort Collins, CO 80526","6,600.00",$221.00,,
25-MISC2895," BLD Miscellaneous","BLD Issued",12/09/2025,3534202051,"2450 Eagle Cliff Rd 1, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2941," BLD Miscellaneous","BLD LOC",12/12/2025,8716105001,"813 Stockton Ave, Fort Collins, CO 80524",0.00,$382.00,,
25-MISC2898," BLD Miscellaneous","BLD Issued",12/09/2025,3534202032,"2450 Eagle Cliff Rd 4, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2950," BLD Miscellaneous","BLD LOC",12/12/2025,8027000046,"14700 N County Road 7, Wellington, CO 80549","4,000.00",$191.00,,
25-MISC2904," BLD Miscellaneous","BLD Issued",12/09/2025,3534202032,"2450 Eagle Cliff Rd 9, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2907," BLD Miscellaneous","BLD Issued",12/09/2025,3534202023,"2450 Eagle Cliff Rd 12, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2865," BLD Miscellaneous","BLD LOC",12/04/2025,8827000009,"4623 E County Road 54, Fort Collins, CO 80524","22,000.00",$399.00,,
25-MISC3000," BLD Miscellaneous","BLD LOC",12/22/2025,9402100022,"4349 Page Pl, Loveland, CO 80537","3,200.00",$181.00,,
25-MISC2897," BLD Miscellaneous","BLD Issued",12/09/2025,3534202032,"2450 Eagle Cliff Rd 3, Estes Park, CO 80517","3,250.00",$182.00,,
25-MISC2937," BLD Miscellaneous","BLD Issued",12/11/2025,2504405002,"3225 Hillcrest Ln, Estes Park, CO 80517",600.00,$144.00,,
25-MISC3031," BLD Miscellaneous","BLD LOC",12/29/2025,3535139005,"1130 Hill Rd, Estes Park, CO 80517","2,500.00",$173.00,,
25-MISC2692," BLD Miscellaneous","BLD Issued",12/01/2025,8723008009,"5225 Carefree Pl, Fort Collins, CO 80525","2,000.00",$144.00,,
25-MISC2823," BLD Miscellaneous","BLD LOC",12/01/2025,9836405007,"1904 Marlene Dr, Fort Collins, CO 80524","1,000.00",$66.00,,
25-MISC2825," BLD Miscellaneous","BLD Issued",12/01/2025,0513408002,"524 Colt Dr, Loveland, CO 80537","6,500.00",$220.00,,
25-MISC3017," BLD Miscellaneous","BLD Issued",12/23/2025,8707400004,"411 S Court St #23, Fort Collins, CO 80524","1,500.00",$134.00,,
25-MISC2945," BLD Miscellaneous","BLD LOC",12/12/2025,8711116014,"5916 Linden View Ct, Fort Collins, CO 80524","6,500.00",$220.00,,
25-MISC2886," BLD Miscellaneous","BLD LOC",12/08/2025,3028372022,"459 Pipsissewa Ln, Red Feather Lakes, CO 80545","4,637.73",$124.93,,
25-MISC2884," BLD Miscellaneous","BLD LOC",12/08/2025,9529227006,"5016 Single Tree Dr, Loveland, CO 80537","14,536.20",$436.72,,
25-MISC2980," BLD Miscellaneous","BLD LOC",12/18/2025,9829401029,"2900 Park Ave, Laporte, CO 80535","5,350.00",$149.91,,
25-MISC2834," BLD Miscellaneous","BLD Issued",12/01/2025,0601105297,"4617 Cliff View Ln, Fort Collins, CO 80526","6,032.00",$174.89,,
25-MISC2820," BLD Miscellaneous","BLD Issued",12/01/2025,9531106008,"5917 Jordan Dr, Loveland, CO 80537","7,000.00",$174.89,,
25-MISC3047," BLD Miscellaneous","BLD Issued",12/30/2025,1432107001,"177 Deer Ln, Lyons, CO 80540","9,435.00",$311.83,,
25-MISC2859," BLD Miscellaneous","BLD LOC",12/03/2025,9821100007,"2222 Boettcher Farm Ct, Fort Collins, CO 80524","7,131.02",$199.87,,
25-MISC2683," BLD Miscellaneous","BLD LOC",12/04/2025,9407000019,"4660 Getaway Dr, Berthoud, CO 80513","3,500.00",$99.96,,
25-MISC2880," BLD Miscellaneous","BLD LOC",12/08/2025,0034200077,"400 W County Road 74e, Livermore, CO 80536","16,598.00",$486.68,,
25-MISC2963," BLD Miscellaneous","BLD LOC",12/15/2025,8707208006,"528 N Link Ln 2, Fort Collins, CO 80524",200.00,$64.93,,
25-MISC2931," BLD Miscellaneous","BLD Issued",12/11/2025,1432107001,"177 Deer Ln, Lyons, CO 80540","1,200.00",$127.10,,
25-MISC2882," BLD Miscellaneous","BLD LOC",12/08/2025,3028200974,"44 Fire House Ln, Red Feather Lakes, CO 80545","2,000.00",$64.93,,
25-MISC2973," BLD Miscellaneous","BLD LOC",12/16/2025,9826129002,"221 W Douglas Rd, Fort Collins, CO 80524","1,611.35",$64.93,,
25-MISC2881," BLD Miscellaneous","BLD LOC",12/08/2025,0034200078,"600 W County Road 74e, Livermore, CO 80536","16,818.00",$539.68,,
25-MISC2915," BLD Miscellaneous","BLD LOC",12/09/2025,8811200001,"5353 Sagar Dr, Fort Collins, CO 80524","17,367.00",$511.66,,
25-MISC2987," BLD Miscellaneous","BLD LOC",12/18/2025,9832100006,"2321 Island Pl, Laporte, CO 80535","15,843.00",$461.70,,
25-MISC3016," BLD Miscellaneous","BLD Issued",12/23/2025,8621105022,"3612 Eagle Ln, Fort Collins, CO 80528",800.00,$126.93,,
25-MISC3022," BLD Miscellaneous","BLD LOC",12/29/2025,8532405005,"3805 Moorings Dr, Loveland, CO 80537","11,003.62",$299.78,,
25-MISC2996," BLD Miscellaneous","BLD Issued",12/19/2025,9826127005,"3533 Harbor Way, Fort Collins, CO 80524","27,907.00",$699.44,,
25-MISC2900," BLD Miscellaneous","BLD Issued",12/09/2025,9703409704,"927 N Shields St, Fort Collins, CO 80521","18,500.00",$474.64,,
25-MISC2891," BLD Miscellaneous","BLD Issued",12/09/2025,8831305044,"2028 Longview Dr, Fort Collins, CO 80524","15,375.00",$399.70,,
25-MISC2955," BLD Miscellaneous","BLD LOC",12/15/2025,8710414015,"341 Camino Del Mundo, Fort Collins, CO 80524","6,957.00",$174.89,,
25-MISC2877," BLD Miscellaneous","BLD LOC",12/08/2025,3915000011,"5605 W County Road 68c, Red Feather Lakes, CO 80545","3,360.00",$99.96,,
25-MISC2934," BLD Miscellaneous","BLD Issued",12/11/2025,9830106022,"4408 Lawrence Ln, Laporte, CO 80535","8,731.25",$224.85,,
25-MISC3034," BLD Miscellaneous","BLD Issued",12/29/2025,0530405012,"707 Green Mountain Dr, Loveland, CO 80537","7,708.00",$261.87,,
25-MISC2971," BLD Miscellaneous","BLD LOC",12/16/2025,9704217049,"1443 Bubbling Brook Ct, Fort Collins, CO 80521","14,677.00",$436.72,,
25-MISC3033," BLD Miscellaneous","BLD LOC",12/29/2025,8707422006,"300 N Link Ln, Fort Collins, CO 80524","7,278.00",$199.87,,
25-MISC2869," BLD Miscellaneous","BLD LOC",12/05/2025,3535408040,"809 Spring St, Estes Park, CO 80517","3,866.88",$99.96,,
25-MISC3042," BLD Miscellaneous","BLD Issued",12/30/2025,8802406014,"5667 Dakota Ct, Wellington, CO 80549","27,279.58",$699.44,,
25-MISC2924," BLD Miscellaneous","BLD Issued",12/10/2025,8710406004,"405 Loma Linda Dr, Fort Collins, CO 80524","12,822.00",$324.76,,
25-MISC2840," BLD Miscellaneous","BLD Issued",12/02/2025,1626207012,"562 Spruce Mountain Dr, Drake, CO 80515","2,260.00",$74.98,,
25-MISC2889," BLD Miscellaneous","BLD Issued",12/08/2025,8710000014,"4412 E Mulberry St #202, Fort Collins, CO 80524","2,050.00",$74.98,,
25-MISC2944," BLD Miscellaneous","BLD LOC",12/12/2025,9403000011,"4504 Pine Hill Dr, Loveland, CO 80537","13,809.00",$411.74,,
25-MISC2982," BLD Miscellaneous","BLD Issued",12/18/2025,9814306008,"947 Lochness Ct, Fort Collins, CO 80524","21,982.00",$611.57,,
25-MISC3039," BLD Miscellaneous","BLD LOC",12/30/2025,9836123009,"2609 Ridgecrest Rd, Fort Collins, CO 80524","9,450.00",$311.83,,
25-MISC2860," BLD Miscellaneous","BLD LOC",12/03/2025,9831005703,"4420 Bingham Hill Rd, Fort Collins, CO 80521","2,840.00",$74.98,,
25-MISC2979," BLD Miscellaneous","BLD Issued",12/18/2025,9436300018,"2537 Brehm Rd, Berthoud, CO 80513","1,400.00",$64.93,,
25-MISC3025," BLD Miscellaneous","BLD LOC",12/29/2025,9411206041,"2016 Breckenridge Dr, Berthoud, CO 80513","4,102.86",$186.93,,
25-MISC2923," BLD Miscellaneous","BLD Issued",12/09/2025,9829109023,"3513 Rifle Ct, Laporte, CO 80535","4,500.00",$124.93,,
25-MISC2997," BLD Miscellaneous","BLD LOC",12/19/2025,0702006701,"6134 Red Ridge Trl, Bellvue, CO 80512","4,698.10",$124.93,,
25-MISC3015," BLD Miscellaneous","BLD Issued",12/23/2025,9636405047,"805 Knobcone Pl, Loveland, CO 80538","15,840.00",$399.70,,
25-MISC2878," BLD Miscellaneous","BLD LOC",12/08/2025,8710415043,"153 Camino Real, Fort Collins, CO 80524","15,236.00",$399.70,,
25-MISC2892," BLD Miscellaneous","BLD LOC",12/08/2025,8826106009,"3222 Taliesin Way, Fort Collins, CO 80524","19,417.10",$499.61,,
25-MISC2984," BLD Miscellaneous","BLD LOC",12/18/2025,9506305003,"3500 Glade Rd, Loveland, CO 80538","9,995.00",$311.83,,
25-MISC2993," BLD Miscellaneous","BLD LOC",12/18/2025,8710000014,"4412 E Mulberry St #369, Fort Collins, CO 80524","1,920.00",$64.93,,
25-MISC2925," BLD Miscellaneous","BLD LOC",12/10/2025,2628413029,"795 Fox Creek Rd, Glen Haven, CO 80532","10,853.00",$336.81,,
25-MISC3049," BLD Miscellaneous","BLD Issued",12/31/2025,9508408073,"2000 Ponderosa Dr, Loveland, CO 80538","10,000.00",$249.83,,
25-MISC2966," BLD Miscellaneous","BLD LOC",12/15/2025,9825213112,"3616 Shore Rd, Fort Collins, CO 80524","10,955.73",$336.81,,
25-MISC3029," BLD Miscellaneous","BLD LOC",12/29/2025,9427000012,"1117 S Berthoud Pkwy, Berthoud, CO 80513","2,959.00",$74.98,,
25-MISC2846," BLD Miscellaneous","BLD LOC",12/02/2025,9626000004,"221 W 57th St #75-A, Loveland, CO 80538","4,987.00",$186.93,,
25-MISC2952," BLD Miscellaneous","BLD Issued",12/15/2025,9709317009,"2809 W Olive St, Fort Collins, CO 80521","7,569.02",$199.87,,
25-MISC2949," BLD Miscellaneous","BLD Issued",12/12/2025,8717116110,"2712 Cherly St, Fort Collins, CO 80524","5,824.00",$149.91,,
25-MISC2857," BLD Miscellaneous","BLD Issued",12/03/2025,8621405056,"8108 Golden Eagle Rd, Fort Collins, CO 80528","5,359.20",$149.91,,
25-MISC2829," BLD Miscellaneous","BLD Issued",12/01/2025,9534105002,"3405 El Caminito Ct, Loveland, CO 80537","21,223.00",$611.57,,
25-MISC3013," BLD Miscellaneous","BLD Issued",12/23/2025,3401400022,"2836 Carriage Dr, Estes Park, CO 80517","9,855.00",$249.83,,
25-MISC2872," BLD Miscellaneous","BLD Issued",12/05/2025,9902405046,"12763 N County Road 15, Wellington, CO 80549","4,739.00",$124.93,,
25-MISC3014," BLD Miscellaneous","BLD Issued",12/23/2025,0636300010,"4880 Glade Rd, Loveland, CO 80538","5,445.00",$211.91,,
25-MISC2943," BLD Miscellaneous","BLD LOC",12/12/2025,9508407016,"4217 Firerock Rd, Loveland, CO 80538","3,625.00",$99.96,,
25-MISC2888," BLD Miscellaneous","BLD LOC",12/08/2025,2534305002,"298 Meadowview Dr, Estes Park, CO 80517","5,800.00",$149.91,,
25-MISC3004," BLD Miscellaneous","BLD Issued",12/22/2025,8710405004,"316 Camino Real, Fort Collins, CO 80524","7,323.00",$199.87,,
25-MISC3037," BLD Miscellaneous","BLD Issued",12/30/2025,9516100040,"1315 Cherry Ave, Loveland, CO 80537","3,155.00",$161.96,,
25-MISC2844," BLD Miscellaneous","BLD LOC",12/02/2025,0701309009,"728 Mahogany Ct, Bellvue, CO 80512","4,179.01",$124.93,,
25-MISC2862," BLD Miscellaneous","BLD LOC",12/04/2025,9529113003,"1726 Huago Ct, Loveland, CO 80537","7,485.00",$261.87,,
25-MISC3051," BLD Miscellaneous","BLD LOC",12/31/2025,9624405011,"8230 Turman Ct, Fort Collins, CO 80525","10,094.00",$336.81,,
25-MISC3001," BLD Miscellaneous","BLD LOC",12/22/2025,8524000012,"8009 E County Road 18, Johnstown, CO 80534","21,757.20",$549.57,,
25-MISC3028," BLD Miscellaneous","BLD Issued",12/29/2025,9625425001,"6230 N Saint Louis Ave, Loveland, CO 80538","6,000.00",$211.91,,
25-MISC2866," BLD Miscellaneous","BLD Issued",12/04/2025,9529117002,"4421 Sweetgrass Dr, Loveland, CO 80537","6,674.40",$174.89,,
25-MISC2974," BLD Miscellaneous","BLD LOC",12/17/2025,8728000905,"2705 SW Frontage Rd, Fort Collins, CO 80525","4,940.00",$124.93,,
25-MISC2932," BLD Miscellaneous","BLD LOC",12/11/2025,8824005703,"4651 Cobb Lake Dr, Fort Collins, CO 80524","9,436.00",$249.83,,
25-MISC2947," BLD Miscellaneous","BLD LOC",12/12/2025,9624108008,"7947 Mockingbird Dr, Fort Collins, CO 80525","18,374.00",$474.64,,
25-MISC2836," BLD Miscellaneous","BLD Issued",12/01/2025,0513210011,"7955 Heart J Trl, Loveland, CO 80537","7,075.00",$199.87,,
25-MISC3005," BLD Miscellaneous","BLD Issued",12/22/2025,9731110013,"3808 Soderburg Dr, Fort Collins, CO 80526","12,507.00",$386.76,,
25-MISC2835," BLD Miscellaneous","BLD LOC",12/01/2025,0914000027,"1042 Obenchain Rd, Laporte, CO 80535","6,551.00",$236.89,,
25-MISC2914," BLD Miscellaneous","BLD LOC",12/09/2025,0524408007,"1022 Willows Bend Dr, Loveland, CO 80537","18,147.00",$474.64,,
25-MISC3050," BLD Miscellaneous","BLD Issued",12/31/2025,1428217040,"147 Makah Ln, Lyons, CO 80540","8,100.00",$286.85,,
25-MISC2828," BLD Miscellaneous","BLD LOC",12/01/2025,9704123013,"2451 Stonecrest Dr, Fort Collins, CO 80521","8,659.99",$286.85,,
25-MISC3012," BLD Miscellaneous","BLD LOC",12/23/2025,9520410062,"4113 Silene Pl, Loveland, CO 80537","3,850.00",$99.96,,
25-MISC2981," BLD Miscellaneous","BLD Issued",12/18/2025,9814307013,"1009 Lochland Ct, Fort Collins, CO 80524","4,473.24",$124.93,,
25-MISC2995," BLD Miscellaneous","BLD Issued",12/19/2025,9408405028,"1741 Preserve Dr, Berthoud, CO 80513","14,000.00",$349.74,,
25-MISC3023," BLD Miscellaneous","BLD Issued",12/29/2025,2534205054,"118 Alpine Dr, Estes Park, CO 80517","2,761.49",$74.98,,
